"","masterid","sampleyear","MetricValue","deltah_final","hydro.endpoints","ChannelType","csci_Incr","RelChangeInDeltaINC","Threshold","Lower2","Upper2","NoFlowProblem","HealthyCSCI","RelChangeInDelta","Match"
"453","412CE0104",2005,0.60665192,22.7544548784549,"DS_Mag_50","HB",0.70665192,68.73,"NAT",-11.2137267672896,1.96772076875167,"No","No",91.3523713081133,"Yes"
"454","412CE0104",2005,0.6547592,22.7544548784549,"DS_Mag_50","HB",0.7547592,80.82,"NAT",-11.2137267672896,1.96772076875167,"No","No",91.3523713081133,"Yes"
"455","902M20273",2019,0.92593446,5.96195487845488,"DS_Mag_50","NAT",1.02593446,99.97,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",66.9953763678663,"Yes"
"456","801BRC184",2014,1.04188077,-3.86612146187146,"DS_Mag_50","NAT",1.14188077,1.81,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"457","801CYC114",2008,0.43038496,-0.824421744921746,"DS_Mag_50","SB1",0.53038496,2902.64,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"458","801EBC686",2007,0.74896759,-28.2177174492174,"DS_Mag_50","NAT",0.84896759,82.4,"NAT",-11.2137267672896,1.96772076875167,"No","No",60.259979257817,"Yes"
"459","801EBC686",2014,1.1396928,-28.2177174492174,"DS_Mag_50","NAT",1.2396928,82.4,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",60.259979257817,"Yes"
"460","801ETC226",2006,0.98665359,0.373240342990342,"DS_Mag_50","NAT",1.08665359,99.13,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"461","801SAR165",2008,0.27071131,30.7700565268065,"DS_Mag_50","SB0",0.37071131,8.22,"NAT",-11.2137267672896,1.96772076875167,"No","No",93.6050791228238,"Yes"
"462","801WE1008",2002,1.07067253,-1.60154853479853,"DS_Mag_50","NAT",1.17067253,146.11,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"463","802SWC020",2011,1.09329406,0.37677331002331,"DS_Mag_50","NAT",1.19329406,100.86,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"464","802SWC020",2012,0.98514545,0.37677331002331,"DS_Mag_50","NAT",1.08514545,100.86,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"465","902SSMR05",2000,0.91093186,2.9672296037296,"DS_Mag_50","NAT",1.01093186,100.09,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",33.6849171941941,"Yes"
"466","903SLWVR1",2002,0.85533695,1.60885298035298,"DS_Mag_50","NAT",0.95533695,100.07,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"467","904AHC004",2009,0.68995643,1.16679054279054,"DS_Mag_50","SB0",0.78995643,68.56,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"468","907CONECR",2004,0.70607832,0.368305444555444,"DS_Mag_50","NAT",0.80607832,57.02,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"469","907S01418",2009,1.2292795,0.24401615051615,"DS_Mag_50","NAT",1.3292795,98.35,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"470","907SDBOC2",2016,0.9372866,2.49191791541792,"DS_Mag_50","NAT",1.0372866,99.92,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",21.0358914080979,"Yes"
"471","907SDSVC3",2002,0.6820277,0.0801383616383615,"DS_Mag_50","NAT",0.7820277,3094.65,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"472","911NP9UCW",2014,0.92741211,0.561608974358975,"DS_Mag_50","NAT",1.02741211,99.71,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"473","SMC00236",2017,0.725853,4.40859865134864,"DS_Mag_50","HB",0.825853,100.03,"NAT",-11.2137267672896,1.96772076875167,"No","No",55.3662983553805,"Yes"
"474","907SDR1xx",1999,0.56211517,0.375597485847486,"DS_Mag_50","NAT",0.66211517,2425.47,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"475","403WE0501",2001,1.01985286,1.08466791541792,"DS_Mag_50","NAT",1.11985286,99.57,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"476","405BH3Axx",2010,1.06619883,-4.94301723276723,"DS_Mag_50","NAT",1.16619883,0,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"477","901ATCAAS",2021,0.9538041,1.57445396270396,"DS_Mag_50","NAT",1.0538041,99.72,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"478","801BNC530",2012,1.00694714,-1.60154853479853,"DS_Mag_50","NAT",1.10694714,146.11,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"479","801BRC184",2009,1.0384188,-3.86612146187146,"DS_Mag_50","NAT",1.1384188,1.81,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"480","801ETC226",2014,1.21333757,0.373240342990342,"DS_Mag_50","NAT",1.31333757,99.13,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"481","903SLFRCx",2009,0.77614111,1.20886105561106,"DS_Mag_50","NAT",0.87614111,100.09,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"482","902SCDLRx",2000,1.18214308,2.55145962370962,"DS_Mag_50","NAT",1.28214308,99.94,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",22.8786240445867,"Yes"
"483","904CBSAM5",2000,0.77007506,1.60547036297036,"DS_Mag_50","NAT",0.87007506,100.28,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"484","911TJWIL3",2001,1.17591843,1.41285797535797,"DS_Mag_50","NAT",1.27591843,99.8,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"485","907SDR1xx",1998,0.64957889,0.375597485847486,"DS_Mag_50","NAT",0.74957889,1144.84,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"486","SMC35837",2021,0.90046808,-2.8034234931735,"DS_Mag_50","NAT",1.00046808,40.66,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"487","402MJCMHS",2014,1.06594289,1.26742932067932,"DS_Mag_50","NAT",1.16594289,100.2,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"488","402WE0536",2000,1.18471465,1.56529761904762,"DS_Mag_50","NAT",1.28471465,100.3,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"489","402WE0803",2001,0.92492256,2.04173626373626,"DS_Mag_50","NAT",1.02492256,99.91,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",3.62512515936539,"Yes"
"490","403CE0156",2005,0.52184344,1.87352355977356,"DS_Mag_50","NAT",0.62184344,521.48,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"491","403S00064",2010,0.95502944,0.219472277722277,"DS_Mag_50","NAT",1.05502944,100.24,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"492","403WE0534",2016,0.9401454,6.47824991674993,"DS_Mag_50","NAT",1.0401454,100.03,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",69.6257354372204,"Yes"
"493","403WE0891",2001,1.02001192,1.17732833832834,"DS_Mag_50","NAT",1.12001192,100.23,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"494","907M23349",2018,0.34551361,4.10389585414586,"DS_Mag_50","NAT",0.44551361,500.99,"NAT",-11.2137267672896,1.96772076875167,"No","No",52.0523707548809,"Yes"
"495","801WE1008",2021,0.96482749,-1.60154853479853,"DS_Mag_50","NAT",1.06482749,146.11,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"496","801RB8312",2011,0.72394461,19.3997552447553,"DS_Mag_50","NAT",0.82394461,100,"NAT",-11.2137267672896,1.96772076875167,"No","No",89.8569814725697,"Yes"
"497","801SAN068",2008,0.38346598,-9.70544180819181,"DS_Mag_50","NAT",0.48346598,175.16,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"498","801STC071",2008,0.3098771,0.964165584415586,"DS_Mag_50","NAT",0.4098771,3354.2,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"499","904AHC004",2000,0.55822093,1.16679054279054,"DS_Mag_50","SB0",0.65822093,731.07,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"500","905DGCC1x",2013,1.08253258,0.396754911754912,"DS_Mag_50","NAT",1.18253258,100.82,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"501","904AHC004",2006,0.57943396,1.16679054279054,"DS_Mag_50","SB0",0.67943396,634.22,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"502","904AHC004",2005,0.5014333,1.16679054279054,"DS_Mag_50","SB0",0.6014333,993.32,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"503","905DGUT1x",2010,1.1860869,0.355935314685315,"DS_Mag_50","NAT",1.2860869,101.14,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"504","911NP9UCW",2014,1.02295968,0.561608974358975,"DS_Mag_50","NAT",1.12295968,99.71,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"505","911NP9UCW",2015,0.99090987,0.561608974358975,"DS_Mag_50","NAT",1.09090987,99.71,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"506","801S19486",2022,0.44006351,15.2521451881452,"DS_Mag_50","SB2",0.54006351,7.8,"NAT",-11.2137267672896,1.96772076875167,"No","No",87.0987277889205,"Yes"
"507","SMC01278",2017,0.38234566,20.722433982684,"DS_Mag_50","HB",0.48234566,0.24,"NAT",-11.2137267672896,1.96772076875167,"No","No",90.5043935939382,"Yes"
"508","403R4S117",2016,0.67490588,0.102716117216117,"DS_Mag_50","NAT",0.77490588,2881.73,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"509","403S06139",2012,0.51029031,0.456932817182816,"DS_Mag_50","NAT",0.61029031,2584.63,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"510","403STC016",2001,0.88895591,2.59795854145853,"DS_Mag_50","NAT",0.98895591,100.08,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",24.258961898331,"Yes"
"511","403WE0540",2014,0.79808501,1.25298176823177,"DS_Mag_50","NAT",0.89808501,99.76,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"512","404R4S009",2015,0.57638369,-12.2561104728605,"DS_Mag_50","NAT",0.67638369,48.38,"NAT",-11.2137267672896,1.96772076875167,"No","No",8.50501231919472,"Yes"
"513","408CAL013",2001,0.53895274,4.7196108058608,"DS_Mag_50","HB",0.63895274,127.13,"NAT",-11.2137267672896,1.96772076875167,"No","No",58.3075628543744,"Yes"
"514","412WE0552",2000,1.26861063,1.06290268065268,"DS_Mag_50","NAT",1.36861063,99.73,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"515","801BNC530",2007,0.8682217,-1.60154853479853,"DS_Mag_50","NAT",0.9682217,146.11,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"516","904AHC004",2001,0.76899819,1.16679054279054,"DS_Mag_50","SB0",0.86899819,100.28,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"517","907SDBOC2",2019,1.10495298,2.49191791541792,"DS_Mag_50","NAT",1.20495298,99.92,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",21.0358914080979,"Yes"
"518","901NP9LCC",2014,0.95754707,1.62649084249084,"DS_Mag_50","NAT",1.05754707,100.22,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"519","902SSMR05",2000,0.87224372,2.9672296037296,"DS_Mag_50","NAT",0.97224372,100.09,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",33.6849171941941,"Yes"
"520","907SDBOC2",2005,0.63491237,2.49191791541792,"DS_Mag_50","NAT",0.73491237,122.4,"NAT",-11.2137267672896,1.96772076875167,"No","No",21.0358914080979,"Yes"
"521","907SDSVC3",2000,0.63991202,0.0801383616383615,"DS_Mag_50","NAT",0.73991202,6451.34,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"522","907SDSVC3",2004,0.83576281,0.0801383616383615,"DS_Mag_50","NAT",0.93576281,99.83,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"523","911NCPCR2",2009,0.70987835,0.675540709290709,"DS_Mag_50","NAT",0.80987835,72.53,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"524","911NCPCR2",2010,0.9044705,0.675540709290709,"DS_Mag_50","NAT",1.0044705,100.66,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"525","911NCPCR2",2010,1.02067937,0.675540709290709,"DS_Mag_50","NAT",1.12067937,100.66,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"526","911TJKTC5",2008,1.10395613,0.910905511155511,"DS_Mag_50","NAT",1.20395613,99.9,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"527","SMC04524",2017,1.217132,0.674292374292374,"DS_Mag_50","NAT",1.317132,99.36,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"528","402PS0048",2008,0.99454935,1.74105702630703,"DS_Mag_50","NAT",1.09454935,99.94,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"529","403CE0156",2015,0.42861171,1.87352355977356,"DS_Mag_50","NAT",0.52861171,818.24,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"530","403CE0156",2016,1.0017414,1.87352355977356,"DS_Mag_50","NAT",1.1017414,99.81,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"531","403SPCNWS",2014,1.10503938,0.291144272394275,"DS_Mag_50","NAT",1.20503938,99.61,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"532","403WE0560",2000,1.09057014,0.156581168831168,"DS_Mag_50","NAT",1.19057014,102.18,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"533","408S00036",2014,0.51431588,9.82134632034632,"DS_Mag_50","SB2",0.61431588,22.71,"NAT",-11.2137267672896,1.96772076875167,"No","No",79.9648571125605,"Yes"
"534","412LAR013",2005,0.6376696,-0.790368714618715,"DS_Mag_50","NAT",0.7376696,1781.45,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"535","412WE0552",2000,1.2203179,1.06290268065268,"DS_Mag_50","NAT",1.3203179,99.73,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"536","801M15530",2019,0.75069022,2.25546595071595,"DS_Mag_50","NAT",0.85069022,100.2,"NAT",-11.2137267672896,1.96772076875167,"No","No",12.7576823703741,"Yes"
"537","902SSMR05",2001,0.87841844,2.9672296037296,"DS_Mag_50","NAT",0.97841844,100.09,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",33.6849171941941,"Yes"
"538","911NP9UCW",2016,0.90730531,0.561608974358975,"DS_Mag_50","NAT",1.00730531,99.71,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"539","901BCCSRT",2001,0.67092283,0.536820013320012,"DS_Mag_50","NAT",0.77092283,521.59,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"540","901NP9LCC",2017,0.89145862,1.62649084249084,"DS_Mag_50","NAT",0.99145862,100.22,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"541","901SJMS1x",2008,0.69189259,0.267591658341659,"DS_Mag_50","NAT",0.79189259,579.24,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"542","903SLFRCx",2008,1.02670656,1.20886105561106,"DS_Mag_50","NAT",1.12670656,100.09,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"543","903SLWVR1",2007,1.05026822,1.60885298035298,"DS_Mag_50","NAT",1.15026822,100.07,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"544","904CBESC5",2009,0.59112151,0.280928821178821,"DS_Mag_50","NAT",0.69112151,2730.23,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"545","905DGCC1x",2010,1.09578259,0.396754911754912,"DS_Mag_50","NAT",1.19578259,100.82,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"546","SMC00198",2005,0.61280237,1.39869272394273,"DS_Mag_50","NAT",0.71280237,384.64,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"547","909WE1014",2002,0.76559893,1.15457034632035,"DS_Mag_50","NAT",0.86559893,99.6,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"548","SMC04670",2017,0.42873821,22.6159293206793,"DS_Mag_50","HB",0.52873821,23.97,"NAT",-11.2137267672896,1.96772076875167,"No","No",91.29940343883,"Yes"
"549","907SDRS2x",1997,0.59983268,0.375597485847486,"DS_Mag_50","SB0",0.69983268,1892.98,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"550","403STC024",2003,0.95187615,10.4159166666667,"DS_Mag_50","NAT",1.05187615,100.04,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",81.1085204334552,"Yes"
"551","403STC071",2003,0.74658296,0.846778638028638,"DS_Mag_50","NAT",0.84658296,100.38,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"552","403WE0534",2015,0.95000935,6.47824991674993,"DS_Mag_50","NAT",1.05000935,100.03,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",69.6257354372204,"Yes"
"553","404S44642",2013,0.59724902,0.669768648018649,"DS_Mag_50","NAT",0.69724902,1037.67,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"554","405BH2Bxx",2010,1.0822758,-0.364449716949717,"DS_Mag_50","SB1",1.1822758,979.56,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"555","412WE0563",2001,1.15285363,1.12188952713953,"DS_Mag_50","NAT",1.25285363,99.83,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"556","801RB8312",2009,0.66717602,19.3997552447553,"DS_Mag_50","NAT",0.76717602,81.55,"NAT",-11.2137267672896,1.96772076875167,"No","No",89.8569814725697,"Yes"
"557","801RB8601",2009,0.31952121,17.2374962537462,"DS_Mag_50","HB",0.41952121,69.67,"NAT",-11.2137267672896,1.96772076875167,"No","No",88.5846486068182,"Yes"
"558","902SCDLRx",2001,1.08473722,2.55145962370962,"DS_Mag_50","NAT",1.18473722,99.94,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",22.8786240445867,"Yes"
"559","903SLFRCx",2015,0.55358961,1.20886105561106,"DS_Mag_50","NAT",0.65358961,722.17,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"560","905DGCC1x",2019,1.12430938,0.396754911754912,"DS_Mag_50","NAT",1.22430938,100.82,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"561","907CONECR",2012,0.90455643,0.368305444555444,"DS_Mag_50","NAT",1.00455643,100.46,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"562","905DGCC1x",2010,1.1667007,0.396754911754912,"DS_Mag_50","NAT",1.2667007,100.82,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"563","907CONECR",2008,0.92227487,0.368305444555444,"DS_Mag_50","NAT",1.02227487,100.46,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"564","911NCPCR2",2009,1.01712333,0.675540709290709,"DS_Mag_50","NAT",1.11712333,100.66,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"565","SGLT506",2017,0.49780692,8.45199225774225,"DS_Mag_50","SB2",0.59780692,53.36,"NAT",-11.2137267672896,1.96772076875167,"No","No",76.7188526829377,"Yes"
"566","402WE0803",2001,0.92938347,2.04173626373626,"DS_Mag_50","NAT",1.02938347,99.91,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",3.62512515936539,"Yes"
"567","402WER001",2003,1.08911356,0.596591075591076,"DS_Mag_50","NAT",1.18911356,100.57,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"568","403WE0540",2000,0.98214666,1.25298176823177,"DS_Mag_50","NAT",1.08214666,99.76,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"569","403WE0891",2001,1.00775159,1.17732833832834,"DS_Mag_50","NAT",1.10775159,100.23,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"570","405PS0036",2008,0.91833374,-0.421350649350649,"DS_Mag_50","SB1",1.01833374,835.41,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"571","801CJW027",2006,0.78448895,3.26169755244756,"DS_Mag_50","NAT",0.88448895,99.95,"NAT",-11.2137267672896,1.96772076875167,"No","No",39.6718813712478,"Yes"
"572","801EBC126",2008,0.29424113,-28.7229852647352,"DS_Mag_50","NAT",0.39424113,0,"NAT",-11.2137267672896,1.96772076875167,"No","No",60.9590484278202,"Yes"
"573","801RB8312",2013,0.45005739,19.3997552447553,"DS_Mag_50","NAT",0.55005739,18.61,"NAT",-11.2137267672896,1.96772076875167,"No","No",89.8569814725697,"Yes"
"574","901SJMS1x",2008,0.96602301,0.267591658341659,"DS_Mag_50","NAT",1.06602301,100.9,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"575","901TCSMP1",2010,0.72845641,0.259058025308026,"DS_Mag_50","NAT",0.82845641,100.36,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"576","904AHC004",2007,0.37475618,1.16679054279054,"DS_Mag_50","SB0",0.47475618,1739.82,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"577","904CBSAM5",2000,0.65373604,1.60547036297036,"DS_Mag_50","NAT",0.75373604,175.65,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"578","905BCN1xx",2001,0.97623559,0.16945313020313,"DS_Mag_50","NAT",1.07623559,100.32,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"579","905DGUT1x",2010,1.20601175,0.355935314685315,"DS_Mag_50","NAT",1.30601175,101.14,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"580","907SDBOC2",2018,1.08868642,2.49191791541792,"DS_Mag_50","NAT",1.18868642,99.92,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",21.0358914080979,"Yes"
"581","907SDRMTx",2000,0.81814817,0.668890193140191,"DS_Mag_50","NAT",0.91814817,100.17,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"582","911NP9UCW",2017,0.89686478,0.561608974358975,"DS_Mag_50","NAT",0.99686478,99.71,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"583","907SDR1xx",1998,0.48942568,0.375597485847486,"DS_Mag_50","NAT",0.58942568,3477.13,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"584","403S05291",2010,1.12972371,0.291144272394275,"DS_Mag_50","NAT",1.22972371,99.61,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"585","SMC09564",2005,0.41099322,10.6977474192474,"DS_Mag_50","SB0",0.51099322,72.54,"NAT",-11.2137267672896,1.96772076875167,"No","No",81.6062139847185,"Yes"
"586","403STC064",2003,1.01092999,0.591120129870131,"DS_Mag_50","NAT",1.11092999,99.81,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"587","403STC090",2003,0.92532684,2.15360797535798,"DS_Mag_50","SB2",1.02532684,99.83,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",8.63143193809038,"Yes"
"588","403WE0534",2000,1.00249934,6.47824991674993,"DS_Mag_50","NAT",1.10249934,100.03,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",69.6257354372204,"Yes"
"589","403WE0795",2001,1.08121582,1.28654612054612,"DS_Mag_50","NAT",1.18121582,100.27,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"590","412LAR004",2005,0.34315656,5.32226207126207,"DS_Mag_50","HB",0.44315656,369.39,"NAT",-11.2137267672896,1.96772076875167,"No","No",63.0284878421054,"Yes"
"591","412WE0563",2001,1.14365091,1.12188952713953,"DS_Mag_50","NAT",1.24365091,99.83,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"592","801RB8494",2017,0.76319486,30.6286852314352,"DS_Mag_50","NAT",0.86319486,100,"NAT",-11.2137267672896,1.96772076875167,"No","No",93.575562405362,"Yes"
"593","905DGCC1x",2010,1.08025119,0.396754911754912,"DS_Mag_50","NAT",1.18025119,100.82,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"594","903SLFRCx",2005,0.6165595,1.20886105561106,"DS_Mag_50","NAT",0.7165595,443.39,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
