"","masterid","longitude","latitude","county","sampleyear","CSCI.Score","Modified.Class","Flow.Metric.Name","Change_in_Flow.Metric_Value_(cfs)","CSCI.Threshold","CSCI.Level","Flow.Alteration.Stress"
"655","408M03005",-118.74203,34.27001,"Ventura",2015,0.69375467,"Hard Bottom","Wet-season low baseflow",2.3796715855573,0.67,"Healthy Biology","Unlikely Stressed"
"656","408M03005",-118.74203,34.27001,"Ventura",2015,0.69375467,"Hard Bottom","Wet-season median baseflow",11.6989975857476,0.67,"Healthy Biology","Unlikely Stressed"
"657","408M03005",-118.74203,34.27001,"Ventura",2015,0.69375467,"Hard Bottom","Magnitude of largest annual storm",-26.3331222511474,0.67,"Healthy Biology","Unlikely Stressed"
"658","408M03019",-118.94037,34.26742,"Ventura",2015,0.7191236,"Soft Bottom (0)","Dry-season median baseflow",3.66309515484516,0.78,"Unhealthy Biology","Likely Stressed"
"659","408M03019",-118.94037,34.26742,"Ventura",2015,0.7191236,"Soft Bottom (0)","Fall pulse magnitude",13.1762003016322,0.78,"Unhealthy Biology","Unlikely Stressed"
"660","408M03019",-118.94037,34.26742,"Ventura",2015,0.7191236,"Soft Bottom (0)","10-year flood magnitude",-1251.21565294705,0.78,"Unhealthy Biology","Likely Stressed"
"661","408M03019",-118.94037,34.26742,"Ventura",2015,0.7191236,"Soft Bottom (0)","2-year flood magnitude",-292.449822677323,0.78,"Unhealthy Biology","Likely Stressed"
"662","408M03019",-118.94037,34.26742,"Ventura",2015,0.7191236,"Soft Bottom (0)","5-year flood magnitude",-918.924798534799,0.78,"Unhealthy Biology","Likely Stressed"
"663","408M03019",-118.94037,34.26742,"Ventura",2015,0.7191236,"Soft Bottom (0)","Spring recession magnitude",196.052208886352,0.78,"Unhealthy Biology","Likely Stressed"
"664","408M03019",-118.94037,34.26742,"Ventura",2015,0.7191236,"Soft Bottom (0)","Wet-season low baseflow",2.63075629370629,0.78,"Unhealthy Biology","Unlikely Stressed"
"665","408M03019",-118.94037,34.26742,"Ventura",2015,0.7191236,"Soft Bottom (0)","Wet-season median baseflow",6.19579054279054,0.78,"Unhealthy Biology","Likely Stressed"
"666","408M03019",-118.94037,34.26742,"Ventura",2015,0.7191236,"Soft Bottom (0)","Magnitude of largest annual storm",-689.50768984423,0.78,"Unhealthy Biology","Likely Stressed"
"667","412BH1Axx",-118.31529,34.27392,"Los Angeles",2010,0.55164852,"Soft Bottom (0)","Dry-season median baseflow",-1.53748817848818,0.78,"Unhealthy Biology","Unlikely Stressed"
"668","412BH1Axx",-118.31529,34.27392,"Los Angeles",2010,0.55164852,"Soft Bottom (0)","Fall pulse magnitude",-4.2525061685026,0.78,"Unhealthy Biology","Unlikely Stressed"
"669","412BH1Axx",-118.31529,34.27392,"Los Angeles",2010,0.55164852,"Soft Bottom (0)","10-year flood magnitude",-158.643444855145,0.78,"Unhealthy Biology","Unlikely Stressed"
"670","412BH1Axx",-118.31529,34.27392,"Los Angeles",2010,0.55164852,"Soft Bottom (0)","2-year flood magnitude",-137.260870795871,0.78,"Unhealthy Biology","Likely Stressed"
"671","412BH1Axx",-118.31529,34.27392,"Los Angeles",2010,0.55164852,"Soft Bottom (0)","5-year flood magnitude",-425.097162071262,0.78,"Unhealthy Biology","Likely Stressed"
"672","412BH1Axx",-118.31529,34.27392,"Los Angeles",2010,0.55164852,"Soft Bottom (0)","Spring recession magnitude",33.4787755577756,0.78,"Unhealthy Biology","Likely Stressed"
"673","412BH1Axx",-118.31529,34.27392,"Los Angeles",2010,0.55164852,"Soft Bottom (0)","Wet-season low baseflow",-3.5770644022644,0.78,"Unhealthy Biology","Likely Stressed"
"674","412BH1Axx",-118.31529,34.27392,"Los Angeles",2010,0.55164852,"Soft Bottom (0)","Wet-season median baseflow",-8.15479070929069,0.78,"Unhealthy Biology","Likely Stressed"
"675","412BH1Axx",-118.31529,34.27392,"Los Angeles",2010,0.55164852,"Soft Bottom (0)","Magnitude of largest annual storm",-217.922717875086,0.78,"Unhealthy Biology","Likely Stressed"
"676","412CE0104",-118.22324,34.06911,"Los Angeles",2005,0.64831647,"Hard Bottom","Dry-season median baseflow",22.7544548784549,0.67,"Unhealthy Biology","Likely Stressed"
"677","412CE0104",-118.22324,34.06911,"Los Angeles",2005,0.64831647,"Hard Bottom","Fall pulse magnitude",128.051816846723,0.67,"Unhealthy Biology","Likely Stressed"
"678","412CE0104",-118.22324,34.06911,"Los Angeles",2005,0.64831647,"Hard Bottom","10-year flood magnitude",-6878.42411621711,0.67,"Unhealthy Biology","Likely Stressed"
"679","412CE0104",-118.22324,34.06911,"Los Angeles",2005,0.64831647,"Hard Bottom","2-year flood magnitude",-631.680372127872,0.67,"Unhealthy Biology","Unlikely Stressed"
"680","412CE0104",-118.22324,34.06911,"Los Angeles",2005,0.64831647,"Hard Bottom","5-year flood magnitude",-3023.73148618048,0.67,"Unhealthy Biology","Unlikely Stressed"
"681","412CE0104",-118.22324,34.06911,"Los Angeles",2005,0.64831647,"Hard Bottom","Spring recession magnitude",285.568251748252,0.67,"Unhealthy Biology","Unlikely Stressed"
"682","412CE0104",-118.22324,34.06911,"Los Angeles",2005,0.64831647,"Hard Bottom","Wet-season low baseflow",-2.58751673326673,0.67,"Unhealthy Biology","Unlikely Stressed"
"683","412CE0104",-118.22324,34.06911,"Los Angeles",2005,0.64831647,"Hard Bottom","Wet-season median baseflow",-15.052140942391,0.67,"Unhealthy Biology","Unlikely Stressed"
"684","412CE0104",-118.22324,34.06911,"Los Angeles",2005,0.64831647,"Hard Bottom","Magnitude of largest annual storm",-4069.38439241382,0.67,"Unhealthy Biology","Unlikely Stressed"
"685","412LAR004",-118.60806,34.26825,"Los Angeles",2005,0.34073476,"Hard Bottom","Dry-season median baseflow",5.32226207126207,0.67,"Unhealthy Biology","Unlikely Stressed"
"686","412LAR004",-118.60806,34.26825,"Los Angeles",2005,0.34073476,"Hard Bottom","Fall pulse magnitude",70.4372326331636,0.67,"Unhealthy Biology","Unlikely Stressed"
"687","412LAR004",-118.60806,34.26825,"Los Angeles",2005,0.34073476,"Hard Bottom","10-year flood magnitude",65.3857344322345,0.67,"Unhealthy Biology","Very Unlikely Stressed"
"688","412LAR004",-118.60806,34.26825,"Los Angeles",2005,0.34073476,"Hard Bottom","2-year flood magnitude",181.375130702631,0.67,"Unhealthy Biology","Unlikely Stressed"
"689","412LAR004",-118.60806,34.26825,"Los Angeles",2005,0.34073476,"Hard Bottom","5-year flood magnitude",171.645883549784,0.67,"Unhealthy Biology","Unlikely Stressed"
"690","412LAR004",-118.60806,34.26825,"Los Angeles",2005,0.34073476,"Hard Bottom","Spring recession magnitude",388.916773892774,0.67,"Unhealthy Biology","Unlikely Stressed"
"691","412LAR004",-118.60806,34.26825,"Los Angeles",2005,0.34073476,"Hard Bottom","Wet-season low baseflow",13.9269516887874,0.67,"Unhealthy Biology","Unlikely Stressed"
"692","412LAR004",-118.60806,34.26825,"Los Angeles",2005,0.34073476,"Hard Bottom","Wet-season median baseflow",22.9982077089577,0.67,"Unhealthy Biology","Unlikely Stressed"
"693","412LAR004",-118.60806,34.26825,"Los Angeles",2005,0.34073476,"Hard Bottom","Magnitude of largest annual storm",-25.3538156896529,0.67,"Unhealthy Biology","Unlikely Stressed"
"694","412LAR013",-118.24705,34.29719,"Los Angeles",2005,0.6376696,"Natural","Dry-season median baseflow",-0.790368714618715,0.79,"Unhealthy Biology","Unlikely Stressed"
"695","412LAR013",-118.24705,34.29719,"Los Angeles",2005,0.6376696,"Natural","Fall pulse magnitude",2.97664287391353,0.79,"Unhealthy Biology","Unlikely Stressed"
"696","412LAR013",-118.24705,34.29719,"Los Angeles",2005,0.6376696,"Natural","10-year flood magnitude",-165.091487812188,0.79,"Unhealthy Biology","Likely Stressed"
"697","412LAR013",-118.24705,34.29719,"Los Angeles",2005,0.6376696,"Natural","2-year flood magnitude",-57.3207066267066,0.79,"Unhealthy Biology","Likely Stressed"
"698","412LAR013",-118.24705,34.29719,"Los Angeles",2005,0.6376696,"Natural","5-year flood magnitude",-68.7315616716617,0.79,"Unhealthy Biology","Likely Stressed"
"699","412LAR013",-118.24705,34.29719,"Los Angeles",2005,0.6376696,"Natural","Spring recession magnitude",51.0800018315018,0.79,"Unhealthy Biology","Likely Stressed"
"700","412LAR013",-118.24705,34.29719,"Los Angeles",2005,0.6376696,"Natural","Wet-season low baseflow",-2.67907447552448,0.79,"Unhealthy Biology","Likely Stressed"
"701","412LAR013",-118.24705,34.29719,"Los Angeles",2005,0.6376696,"Natural","Wet-season median baseflow",-0.477483183483181,0.79,"Unhealthy Biology","Likely Stressed"
"702","412LAR013",-118.24705,34.29719,"Los Angeles",2005,0.6376696,"Natural","Magnitude of largest annual storm",-97.1172213273382,0.79,"Unhealthy Biology","Likely Stressed"
"703","412M08599",-118.24338,34.10602,"Los Angeles",2021,0.75904807,"Soft Bottom (2)","Dry-season median baseflow",15.5684452214452,0.75,"Healthy Biology","Likely Stressed"
"704","412M08599",-118.24338,34.10602,"Los Angeles",2021,0.75904807,"Soft Bottom (2)","Fall pulse magnitude",91.5406287440768,0.75,"Healthy Biology","Likely Stressed"
"705","412M08599",-118.24338,34.10602,"Los Angeles",2021,0.75904807,"Soft Bottom (2)","10-year flood magnitude",-5916.49087179486,0.75,"Healthy Biology","Likely Stressed"
"706","412M08599",-118.24338,34.10602,"Los Angeles",2021,0.75904807,"Soft Bottom (2)","2-year flood magnitude",-748.175038128536,0.75,"Healthy Biology","Unlikely Stressed"
"707","412M08599",-118.24338,34.10602,"Los Angeles",2021,0.75904807,"Soft Bottom (2)","5-year flood magnitude",-3041.52813336663,0.75,"Healthy Biology","Likely Stressed"
"708","412M08599",-118.24338,34.10602,"Los Angeles",2021,0.75904807,"Soft Bottom (2)","Spring recession magnitude",263.013337162837,0.75,"Healthy Biology","Unlikely Stressed"
"709","412M08599",-118.24338,34.10602,"Los Angeles",2021,0.75904807,"Soft Bottom (2)","Wet-season low baseflow",-3.53120639360639,0.75,"Healthy Biology","Unlikely Stressed"
"710","412M08599",-118.24338,34.10602,"Los Angeles",2021,0.75904807,"Soft Bottom (2)","Wet-season median baseflow",-9.15751032301034,0.75,"Healthy Biology","Unlikely Stressed"
"711","412M08599",-118.24338,34.10602,"Los Angeles",2021,0.75904807,"Soft Bottom (2)","Magnitude of largest annual storm",-2410.47934093395,0.75,"Healthy Biology","Likely Stressed"
"712","412M08602",-118.16996,33.97131,"Los Angeles",2015,0.3881815,"Hard Bottom","Dry-season median baseflow",30.8408154345655,0.67,"Unhealthy Biology","Likely Stressed"
"713","412M08602",-118.16996,33.97131,"Los Angeles",2015,0.3881815,"Hard Bottom","Fall pulse magnitude",121.493013872442,0.67,"Unhealthy Biology","Likely Stressed"
"714","412M08602",-118.16996,33.97131,"Los Angeles",2015,0.3881815,"Hard Bottom","10-year flood magnitude",-7159.53343373293,0.67,"Unhealthy Biology","Likely Stressed"
"715","412M08602",-118.16996,33.97131,"Los Angeles",2015,0.3881815,"Hard Bottom","2-year flood magnitude",-627.160135364634,0.67,"Unhealthy Biology","Unlikely Stressed"
"716","412M08602",-118.16996,33.97131,"Los Angeles",2015,0.3881815,"Hard Bottom","5-year flood magnitude",-3128.70856610056,0.67,"Unhealthy Biology","Likely Stressed"
"717","412M08602",-118.16996,33.97131,"Los Angeles",2015,0.3881815,"Hard Bottom","Spring recession magnitude",372.866616716617,0.67,"Unhealthy Biology","Unlikely Stressed"
"718","412M08602",-118.16996,33.97131,"Los Angeles",2015,0.3881815,"Hard Bottom","Wet-season low baseflow",4.0302655011655,0.67,"Unhealthy Biology","Unlikely Stressed"
"719","412M08602",-118.16996,33.97131,"Los Angeles",2015,0.3881815,"Hard Bottom","Wet-season median baseflow",-13.9293102730603,0.67,"Unhealthy Biology","Unlikely Stressed"
"720","412M08602",-118.16996,33.97131,"Los Angeles",2015,0.3881815,"Hard Bottom","Magnitude of largest annual storm",-4185.450596909,0.67,"Unhealthy Biology","Unlikely Stressed"
"721","412M08616",-118.61028,34.18855,"Los Angeles",2016,0.48697989,"Hard Bottom","Dry-season median baseflow",3.32127322677323,0.67,"Unhealthy Biology","Unlikely Stressed"
"722","412M08616",-118.61028,34.18855,"Los Angeles",2016,0.48697989,"Hard Bottom","Fall pulse magnitude",70.5982472073216,0.67,"Unhealthy Biology","Unlikely Stressed"
"723","412M08616",-118.61028,34.18855,"Los Angeles",2016,0.48697989,"Hard Bottom","10-year flood magnitude",128.304901189287,0.67,"Unhealthy Biology","Very Unlikely Stressed"
"724","412M08616",-118.61028,34.18855,"Los Angeles",2016,0.48697989,"Hard Bottom","2-year flood magnitude",73.3742730602731,0.67,"Unhealthy Biology","Unlikely Stressed"
"725","412M08616",-118.61028,34.18855,"Los Angeles",2016,0.48697989,"Hard Bottom","5-year flood magnitude",137.32904955045,0.67,"Unhealthy Biology","Unlikely Stressed"
"726","412M08616",-118.61028,34.18855,"Los Angeles",2016,0.48697989,"Hard Bottom","Spring recession magnitude",361.025361471862,0.67,"Unhealthy Biology","Unlikely Stressed"
"727","412M08616",-118.61028,34.18855,"Los Angeles",2016,0.48697989,"Hard Bottom","Wet-season low baseflow",10.1223596736597,0.67,"Unhealthy Biology","Unlikely Stressed"
"728","412M08616",-118.61028,34.18855,"Los Angeles",2016,0.48697989,"Hard Bottom","Wet-season median baseflow",21.1580166500167,0.67,"Unhealthy Biology","Unlikely Stressed"
"729","412M08616",-118.61028,34.18855,"Los Angeles",2016,0.48697989,"Hard Bottom","Magnitude of largest annual storm",0.912630578428676,0.67,"Unhealthy Biology","Likely Stressed"
"730","412M08630",-118.08902,34.05961,"Los Angeles",2017,0.3177166,"Hard Bottom","Dry-season median baseflow",52.4084040126539,0.67,"Unhealthy Biology","Very Likely Stressed"
"731","412M08630",-118.08902,34.05961,"Los Angeles",2017,0.3177166,"Hard Bottom","Fall pulse magnitude",666.627743860659,0.67,"Unhealthy Biology","Very Likely Stressed"
"732","412M08630",-118.08902,34.05961,"Los Angeles",2017,0.3177166,"Hard Bottom","10-year flood magnitude",-376.264663569763,0.67,"Unhealthy Biology","Unlikely Stressed"
"733","412M08630",-118.08902,34.05961,"Los Angeles",2017,0.3177166,"Hard Bottom","2-year flood magnitude",516.897028305028,0.67,"Unhealthy Biology","Unlikely Stressed"
"734","412M08630",-118.08902,34.05961,"Los Angeles",2017,0.3177166,"Hard Bottom","5-year flood magnitude",312.215783349983,0.67,"Unhealthy Biology","Unlikely Stressed"
"735","412M08630",-118.08902,34.05961,"Los Angeles",2017,0.3177166,"Hard Bottom","Spring recession magnitude",441.10798851149,0.67,"Unhealthy Biology","Unlikely Stressed"
"736","412M08630",-118.08902,34.05961,"Los Angeles",2017,0.3177166,"Hard Bottom","Wet-season low baseflow",33.5178752247752,0.67,"Unhealthy Biology","Likely Stressed"
"737","412M08630",-118.08902,34.05961,"Los Angeles",2017,0.3177166,"Hard Bottom","Wet-season median baseflow",69.9391276223776,0.67,"Unhealthy Biology","Likely Stressed"
"738","412M08630",-118.08902,34.05961,"Los Angeles",2017,0.3177166,"Hard Bottom","Magnitude of largest annual storm",-52.4342874075139,0.67,"Unhealthy Biology","Unlikely Stressed"
"739","412M08632",-118.6077,34.23834,"Los Angeles",2017,0.36662216,"Hard Bottom","Dry-season median baseflow",5.32226207126207,0.67,"Unhealthy Biology","Unlikely Stressed"
"740","412M08632",-118.6077,34.23834,"Los Angeles",2017,0.36662216,"Hard Bottom","Fall pulse magnitude",70.4372326331636,0.67,"Unhealthy Biology","Unlikely Stressed"
"741","412M08632",-118.6077,34.23834,"Los Angeles",2017,0.36662216,"Hard Bottom","10-year flood magnitude",65.3857344322345,0.67,"Unhealthy Biology","Very Unlikely Stressed"
"742","412M08632",-118.6077,34.23834,"Los Angeles",2017,0.36662216,"Hard Bottom","2-year flood magnitude",181.375130702631,0.67,"Unhealthy Biology","Unlikely Stressed"
"743","412M08632",-118.6077,34.23834,"Los Angeles",2017,0.36662216,"Hard Bottom","5-year flood magnitude",171.645883549784,0.67,"Unhealthy Biology","Unlikely Stressed"
"744","412M08632",-118.6077,34.23834,"Los Angeles",2017,0.36662216,"Hard Bottom","Spring recession magnitude",388.916773892774,0.67,"Unhealthy Biology","Unlikely Stressed"
"745","412M08632",-118.6077,34.23834,"Los Angeles",2017,0.36662216,"Hard Bottom","Wet-season low baseflow",13.9269516887874,0.67,"Unhealthy Biology","Unlikely Stressed"
"746","412M08632",-118.6077,34.23834,"Los Angeles",2017,0.36662216,"Hard Bottom","Wet-season median baseflow",22.9982077089577,0.67,"Unhealthy Biology","Unlikely Stressed"
"747","412M08632",-118.6077,34.23834,"Los Angeles",2017,0.36662216,"Hard Bottom","Magnitude of largest annual storm",-25.3538156896529,0.67,"Unhealthy Biology","Unlikely Stressed"
"748","412M08638",-118.17119,34.20922,"Los Angeles",2017,0.98876767,"Natural","Dry-season median baseflow",1.04437437562438,0.79,"Healthy Biology","Unlikely Stressed"
"749","412M08638",-118.17119,34.20922,"Los Angeles",2017,0.98876767,"Natural","Fall pulse magnitude",20.3777417878965,0.79,"Healthy Biology","Unlikely Stressed"
"750","412M08638",-118.17119,34.20922,"Los Angeles",2017,0.98876767,"Natural","10-year flood magnitude",-5.40833982208265,0.79,"Healthy Biology","Unlikely Stressed"
"751","412M08638",-118.17119,34.20922,"Los Angeles",2017,0.98876767,"Natural","2-year flood magnitude",-283.987480852481,0.79,"Healthy Biology","Likely Stressed"
"752","412M08638",-118.17119,34.20922,"Los Angeles",2017,0.98876767,"Natural","5-year flood magnitude",-66.1097394938395,0.79,"Healthy Biology","Likely Stressed"
"753","412M08638",-118.17119,34.20922,"Los Angeles",2017,0.98876767,"Natural","Spring recession magnitude",104.172751415252,0.79,"Healthy Biology","Likely Stressed"
"754","412M08638",-118.17119,34.20922,"Los Angeles",2017,0.98876767,"Natural","Wet-season low baseflow",0.581062737262736,0.79,"Healthy Biology","Unlikely Stressed"
"755","412M08638",-118.17119,34.20922,"Los Angeles",2017,0.98876767,"Natural","Wet-season median baseflow",17.0433142690643,0.79,"Healthy Biology","Likely Stressed"
"756","412M08638",-118.17119,34.20922,"Los Angeles",2017,0.98876767,"Natural","Magnitude of largest annual storm",-11.7497238977928,0.79,"Healthy Biology","Likely Stressed"
"757","412M08640",-118.54618,34.22095,"Los Angeles",2018,0.33800041,"Hard Bottom","Dry-season median baseflow",18.3634537962038,0.67,"Unhealthy Biology","Likely Stressed"
"758","412M08640",-118.54618,34.22095,"Los Angeles",2018,0.33800041,"Hard Bottom","Fall pulse magnitude",149.127513925427,0.67,"Unhealthy Biology","Likely Stressed"
"759","412M08640",-118.54618,34.22095,"Los Angeles",2018,0.33800041,"Hard Bottom","10-year flood magnitude",-175.77409007659,0.67,"Unhealthy Biology","Unlikely Stressed"
"760","412M08640",-118.54618,34.22095,"Los Angeles",2018,0.33800041,"Hard Bottom","2-year flood magnitude",127.809467698968,0.67,"Unhealthy Biology","Unlikely Stressed"
"761","412M08640",-118.54618,34.22095,"Los Angeles",2018,0.33800041,"Hard Bottom","5-year flood magnitude",-46.8344906093906,0.67,"Unhealthy Biology","Unlikely Stressed"
